ID,Domain,Name,Max Rate
114590,"attracosports.com","attraco","6.5%"
114592,"fourthfrontier.com","Fourth Frontier","6.5%"
114601,"riptskinsystems.com","RIPT Skin Systems","19.5%"
114607,"davidscookies.com","David's Cookies","3.9%"
114945,"ellievailjewelry.com","Ellie Vail","3.3%"
114949,"breeo.co","Breeo","3.3%"
114949,"breeo.com","Breeo","3.3%"
114961,"penelopechilvers.com","Penelope Chilvers","3.3%"
114984,"easeus-software.com","EaseUS","34.5%"
114984,"easeus.com","EaseUS","32.5%"
114992,"sailingvirgins.com","Sailing Virgins","2.6%"
114996,"clckr.com","CLCKR","6.5%"
114996,"matterbrands.com","CLCKR","6.5%"
115007,"figue.com","Figue Acquisition, LLC","13%"
115008,"m2unyc.com","M2U NYC","13%"
115010,"abbey-glass.com","Abbey Glass","6.5%"
115026,"ownkoti.com","Ownkoti","3.9%"
115032,"bubledon.com","Bublédon","13%"
115033,"we-ar4.com","We-Ar4","6.5%"
115042,"eyeleos.com","Eyeleos","13%"
115058,"duralexusa.com","Duralex USA","6.5%"
115061,"gymproluxestore.com","Gymproluxe","6.5%"
115071,"tastecando.com","CanDo","9.8%"
115072,"befitting.com","Befitting.com","11.7%"
115075,"bloomersintimates.com","Bloomers Intimates LLC","6.5%"
115260,"johnmarkclothing.com","John Mark Clothing","6.5%"
115269,"giantex.com","Giantex","3.3%"
115275,"airhealth.com","Air Health","9.8%"
115280,"murujewellery.com","Muru","3.3%"
115281,"morrflate.com","MORRFlate","3.3%"
115298,"ever-pretty.com","Ever Pretty","4.6%"
115299,"lichi.com","Lichi","3.9%"
115301,"grohe.us","GROHE","6.5%"
115315,"airinum.com","Airinum","9.8%"
115328,"reitmans.com","Reitmans","0.3%"
115329,"outlet.verabradley.com","Vera Bradley","0.7%"
115329,"verabradley.com","Vera Bradley","0.7%"
115332,"printfresh.com","Printfresh","6.5%"
115337,"komarbrands.com","Komar","13%"
115341,"encalife.com","encalife","4.6%"
115360,"harklinikken.com","Harklinikken","3.3%"
115361,"shikohin.com","Shikohin","3.3%"
115369,"easton.com","Easton","2%"
115369,"easton.rawlings.com","Easton","2%"
115373,"pourmoiskincare.com","Pour Moi Skincare","6.5%"
115376,"fitueyes.com","Fitueyes","5.2%"
115495,"newwestknifeworks.com","New West KnifeWorks","5.2%"
115499,"elizabethcolejewelry.com","Elizabeth Cole Jewelry","4.9%"
115502,"loveamika.com","Amika","2.6%"
115506,"evvy.com","Evvy","3.3%"
115508,"gethai.com","Gethai","6.5%"
115509,"focuscamera.com","Focus Camera","2.6%"
115509,"lifestyle.focuscamera.com","Focus Camera","1.6%"
115512,"party-expert.com","Party Expert","3.9%"
115518,"anker.com","Anker","5.2%"
115527,"athome.com","At Home","2%"
115530,"delonghi.com","Delonghi","2.6%"
115532,"obviouswines.com","Obvious Wines","4.6%"
115543,"gillette.com","Gillette","5.2%"
115568,"withcove.com","Cove","$10.40"
115633,"cefaly.com","Cefaly","2%"
115659,"cyclegear.com","Cycle Gear","1.3%"
115665,"us.hairburst.com","Hairburst","6.5%"
115672,"norton.com","Norton","32.5%"
115722,"softorino.com","Softorino","19.5%"
115730,"abbyyusa.com","ABBYY","19.5%"
115730,"abbyy.com","ABBYY","19.5%"
115746,"projects-software.com","Franzis","8.5%"
115750,"eset.com","ESET","13%"
115803,"us.gooloo.com","Gooloo","8.5%"
115805,"bestier.net","Bestier","3.3%"
115806,"tymobeauty.com","TYMO Beauty","3.9%"
115808,"strungbystroh.net","Strung By Stroh","6.5%"
115810,"giftcardoutlets.com","Gift Card Outlets","1%"
115811,"taviactive.com","TAVI","5.2%"
115819,"myfaceboxer.com","MyFaceBoxer","3.3%"
115822,"officialbandshirts.com","Official Band Shirts","6.5%"
115824,"shop.teckinhome.com","Teckin","6.5%"
115824,"teckinhome.com","Teckin","6.5%"
115843,"lifecykel.com","Lifecykel","6.5%"
115850,"namerobot.com","NameRobot","32.5%"
115851,"nba.com","NBA Store","5.2%"
115851,"store.nba.com","NBA Store","5.2%"
115854,"goeuro.co.uk","Omio","6.5%"
115854,"goeuro.com","Omio","5.2%"
115854,"omio.co.uk","Omio","6.5%"
115854,"omio.com","Omio","5.2%"
116305,"proform.com","ProForm","2.6%"
116314,"rentcars.com","Rentcars","4.6%"
116380,"t3micro.com","T3 Micro","5.2%"
116387,"videoscribe.co","VideoScribe","9.1%"
116394,"aomeitech.com","AOMEI","32.5%"
116395,"bluettipower.com","Bluetti","3.3%"
116399,"chefstemp.com","ChefsTemp","9.8%"
116400,"eksa.net","EKSA","9.8%"
116401,"getmailbird.com","Mailbird","16.3%"
116411,"italojewelry.com","Italo Jewelry","13%"
116414,"mileskimball.com","Miles Kimball","7.8%"
116414,"silverstarbrands.com","Miles Kimball","7.8%"
116416,"oyorooms.com","OYO  Rooms","6.5%"
116417,"pcloud.com","pCloud","13%"
116423,"valuemags.com","ValueMags","26%"
116445,"bushnellgolf.com","Bushnell Golf","3.3%"
116447,"camilla.com","Camilla","2%"
116448,"journeecollection.com","Journee Collection","3.3%"
116476,"shop.healthextension.com","Health Extension","6.5%"
116476,"healthextension.com","Health Extension","6.5%"
116479,"topmobility.com","Top Mobility","2.6%"
116481,"lovetodream.com","Love to Dream","1.3%"
116486,"selfridges.com","Selfridges","2.6%"
116500,"cosstores.com","COS","1.3%"
116500,"cos.com","COS","1.3%"
116502,"elselingerie.com","Else","3.3%"
116511,"davines.com","Davines","3.9%"
116511,"us.davines.com","Davines","3.9%"
116519,"thecollagen.co","The Collagen Co.","1.3%"
116524,"diono.com","Diono","5.2%"
116547,"roseinc.com","Rose Inc","6.5%"
116548,"compressionsale.com","Compression Sale","6.5%"
116566,"streakersports.com","Streaker Sports","2.6%"
116612,"taylormadegolf.com","TaylorMade Golf","2.6%"
116618,"us.shop.ecco.com","ECCO","1.3%"
116618,"us.ecco.com","ECCO","1.3%"
116623,"manhattanprep.com","Manhattan Prep","2%"
116627,"blinds.com","Blinds","1.3%"
116634,"trishmcevoy.com","Trish McEvoy","3.9%"
116641,"vionicshoes.com","Vionic","4.6%"
116643,"lanolips.com","Lanolips","5.9%"
116646,"libertylondon.com","Liberty London","2.6%"
116647,"frmoda.com","FRMODA","4.6%"
116650,"snidel.us","SNIDEL","6.5%"
116663,"katemcleod.com","Kate McLeod","3.3%"
116674,"estellabartlett.com","Estella Bartlett","5.2%"
116678,"sunspel.com","Sunspel","5.2%"
116678,"us.sunspel.com","Sunspel","5.2%"
116681,"milwaukeebootcompany.com","Milwaukee Boot Co.","6.5%"
116688,"kaptest.com","Kaplan","2%"
116691,"obagi.com","Obagi","3.3%"
116697,"canadiandownandfeather.com","Canadian Down & Feather","3.3%"
116703,"tablethotels.com","Tablet Hotels","3.3%"
116707,"sifjakobs.com","Sif Jakobs Jewellery","9.8%"
116709,"fekkai.com","Fekkai","7.8%"
116713,"us.wananluxury.com","Wanan Luxury","3.9%"
116713,"wananluxury.com","Wanan Luxury","3.9%"
116741,"rado.com","Rado","5.2%"
116757,"flower.com","Flower.com","13%"
116768,"meta.com","Meta","3.3%"
116770,"asus.com","ASUS","1.3%"
116774,"cardcash.com","CardCash","1.3%"
116781,"kylieskin.com","Kylie Cosmetics","3.9%"
116781,"kyliecosmetics.com","Kylie Cosmetics","3.9%"
116797,"drsturm.com","Dr. Barbara Sturm","5.2%"
116801,"stories.com","& Other Stories","0.7%"
116803,"yoox.com","YOOX","2%"
116804,"31philliplim.com","31 Phillip Lim","1.3%"
116809,"zeedog.com","Zee Dog","5.2%"
116862,"farrar-tanner.com","Farrar and Tanner","0.5%"
116863,"neocell.com","Neocell","3.3%"
116883,"hunterfan.com","Hunter Fan","1.6%"
116923,"giftbasketstore.com","The Gift Basket Store","3.9%"
116937,"australialuxeco.com","Australia Luxe Co","6.5%"
116964,"mytheresa.com","Mytheresa","2.6%"
116974,"oliviermidy.com","Olivier Midy","6.5%"
116983,"noblepanacea.com","Noble Panacea","6.5%"
117056,"mywalit.com","Mywalit","5.2%"
117059,"realrooms.com","RealRooms","3.9%"
117077,"leanintree.com","Leanin' Tree","2.6%"
117083,"mmlafleur.com","M.M. LaFleur","2%"
117101,"vidday.com","VidDay","7.8%"
117117,"labseries.com","Lab Series","5.2%"
117127,"fable.com","Fable","3.3%"
117136,"onestopwineshop.com","One Stop Wine Shop","4.6%"
117144,"shop.furtherfood.com","Further Food","5.2%"
117144,"furtherfood.com","Further Food","5.2%"
117150,"olivergal.com","Oliver Gal","6.5%"
117164,"bloomstoday.com","Blooms Today","9.8%"
117167,"whind.com","Whind","1.3%"
117176,"store.draxe.com","Ancient Nutrition","5.2%"
117176,"ancientnutrition.com","Ancient Nutrition","5.2%"
117177,"bioionic.com","BioIonic","2.6%"
117187,"nicolasmarketplace.com","Nicola's Marketplace","6.5%"
117188,"benrus.com","Benrus","9.8%"
117199,"tacfit.com","TACFIT","6.5%"
117249,"blvck.com","Blvck","5.2%"
117251,"myka.com","MYKA","5.2%"
117262,"bonsenkitchen.com","Bonsen Kitchen","3.3%"
117263,"nuptiostore.com","Nuptio","6.5%"
117265,"hepartshome.com","Heparts Home","3.3%"
117267,"dewaltcoolers.com","Dewalt","3.3%"
117283,"matchsouth.com","Match South","3.3%"
117287,"myfireroad.com","FireRoad","6.5%"
117292,"iluvcolors.com","Kaleidoscope - iluvcolors","6.5%"
117341,"pathsocial.com","Path Social","$6.50"
117410,"mysupplementstore.com","My Supplement Store","9.8%"
117422,"werkshoppe.com","WerkShoppe","6.5%"
117429,"kintsugihair.com","Kintsugi Hair","7.8%"
117483,"us.justgeek.com","Just Geek","4.2%"
117483,"justgeek.com","Just Geek","4.2%"
117501,"flexjobs.com","FlexJobs","6.5%"
117502,"pi-nutrition.com","PI Nutrition","4.6%"
117507,"eventideaudio.com","Eventide Inc.","6.5%"
117622,"vigorlabs.com","VigorLabs","7.8%"
117626,"ev-lectron.com","Lectron","6.5%"
117627,"magicshine.com","Magicshine","4.6%"
117633,"ritfitsports.com","RITFIT","3.3%"
117641,"needonelife.com","KOYYE","3.3%"
117641,"koyye.com","KOYYE","3.3%"
117647,"flockfoods.com","Flock","3.9%"
117648,"simproformula.com","Simply Professional Formula","13%"
117653,"mens-weddingbands.com","mens-weddingbands","0.7%"
117658,"nordicways.boutique","Nordic Ways","$13.00"
117671,"suunto.com","Suunto","1.6%"
117682,"escapemotions.com","Escape Motions","4.6%"
117697,"oliveandcrate.com","Olive & Crate","6.5%"
117704,"ecopeaco.com","Eco Pea Co.","3.3%"
117724,"wallabygoods.com","Wallaby","5.2%"
117731,"perfectmoment.com","Perfect Moment","2%"
117751,"domebeauty.com","Dome Beauty","7.8%"
117802,"voxapod.com","VOXAPOD","9.8%"
117975,"seymayka.com","Seymayka","9.8%"
117976,"electronicx.de","Electronicx","6.5%"
117982,"originroasted.com","Origin Roasted","$5.20"
117984,"msblue.com","MSBLUE JEWELRY","3.9%"
117999,"homegrown-garden.com","EAKdistribution LLC","6.5%"
118028,"testpreptraining.com","Testprep Training","39%"
118036,"boletosexpress.com","Boletos Express","$0.49"
118064,"californiababy.com","California Baby","3.3%"
118065,"fourleafrover.com","Four Leaf Rover","9.8%"
118068,"smartypear.com","Casa Leo Pet","6.5%"
118068,"casaleopet.com","Casa Leo Pet","6.5%"
118070,"calfglobal.com","Calf","4.6%"
118074,"makemeroyalusa.com","Make Me Royal","6.5%"
118077,"monteksolar.com","iMontek","3.9%"
118077,"imontek.com","iMontek","3.9%"
118078,"espro.com","Espro","3.9%"
118083,"troomi.com","Troomi","9.8%"
118087,"labworkauto.com","labworkauto","6.5%"
118090,"seoulceuticals.com","Seoul Ceuticals","9.8%"
118096,"store.zhiyun-tech.com","Zhiyun","6.5%"
118097,"strikeforceenergy.com","Strike Force","9.8%"
118204,"clipstrip.com","Clip Strip","5.2%"
118206,"highonleather.com","High On Leather","6.5%"
118215,"centurylink.com","CenturyLink","$32.50"
118215,"quantumfiber.com","CenturyLink","$32.50"
118220,"flagandanthem.com","Flag & Anthem","3.3%"
118235,"ekohealth.com","Eko","2%"
118235,"shop.ekohealth.com","Eko","2%"
118246,"qualityaccents.com","Quality Accents","3.3%"
118247,"vertagear.com","Vertagear","3.3%"
118255,"issaonline.com","ISSA","4.9%"
118261,"de.tineco.com","tineco","3.3%"
118261,"store.tineco.com","tineco","3.6%"
118265,"gerganaivanova.com","Gergana Ivanova","6.5%"
118290,"luxebeautyandbodyco.com","Luxe Beauty And Body Co","3.3%"
118291,"seedsnow.com","SeedsNow","16.3%"
118292,"skulljewellery.com","SkullJewelry","9.8%"
118307,"modloft.com","Modloft","0.7%"
118423,"renogy.com","Renogy","3.9%"
118431,"velowavebikes.com","Velowave","7.8%"
118436,"ifjf.net","ifjf","6.5%"
118440,"santamedical.com","Santa Medical","13%"
118441,"rihoas.com","Rihoas","8.5%"
118442,"likemychoice.com","Like My Choice","3.3%"
118450,"lovedeskmats.com","LoveDeskMats","6.5%"
118454,"smacosports.com","SmacoSports","7.8%"
118454,"smacodive.com","SmacoSports","7.8%"
118458,"spetools.com","Spetools","6.5%"
118463,"drsperonsnaturalskincare.com","Dr. Speron's Natural Skin Care","6.5%"
118467,"nonetz.com","NoNetz","6.5%"
118509,"gadecosmetics.com","GA-DE Cosmetics","6.5%"
118510,"oasishoteles.com","Oasis Hotels","3.9%"
118512,"personalizationmall.com","PersonalizationMall","3.9%"
118543,"uperfectmonitor.com","UPERFECT","6.5%"
118546,"firstday.com","First Day","9.8%"
118546,"hifirstday.com","First Day","9.8%"
118595,"us.whogivesacrap.org","Who Gives  A Crap","5.2%"
118598,"you.pixellot.tv","Pixellot You","$104.00"
118598,"pixellot.tv","Pixellot You","$104.00"
118635,"tunnelbear.com","TunnelBear","32.5%"
118645,"hyte.com","HYTE","0.7%"
118663,"partsvu.com","PartsVu","3.3%"
118673,"marcellanyc.com","Marcella","2%"
118697,"2betties.com","2Betties","9.8%"
118782,"garagebasics.com","Garage Basics","2%"
118789,"rwflame.com","R.W. flame","5.2%"
118823,"helloseen.com","SEEN Hair Care","1.3%"
118895,"reks.com","REKS","5.9%"
118902,"drinkbev.com","Bev","9.8%"
118908,"jabaloo.com","Jabaloo","6.5%"
118914,"firedisccookers.com","FIREDISC Cookers","2.6%"
118924,"ancient-greek-sandals.com","Ancient Greek Sandals","5.2%"
118930,"brainiacfoods.com","Brainiac","6.5%"
118932,"renskincare.com","REN Clean Skincare","3.3%"
118932,"usa.renskincare.com","REN Clean Skincare","3.3%"
118934,"bluebottlecoffee.com","Blue Bottle Coffee","3.3%"
118976,"ekouaer.com","Ekouaer","9.8%"
118983,"nononsense.com","No nonsense","6.5%"
118985,"speediance.com","Speediance","2%"
119006,"m.tjmaxx.tjx.com","TJ Maxx","2%"
119006,"tjmaxx.tjx.com","TJ Maxx","2%"
119011,"bumpboxes.com","Bump Boxes","16.3%"
119019,"magnoliabakery.com","Magnolia Bakery","6.5%"
119023,"verveculture.com","Verve Culture","2.6%"
119059,"mentedcosmetics.com","Mented Cosmetics","9.8%"
119062,"lucklessclothing.com","Luckless Outfitters","9.8%"
119068,"raymourflanigan.com","Raymour & Flanigan","2%"
119071,"fast-growing-trees.com","FastGrowingTrees.com","3.9%"
119073,"arkswimwear.com","Ark Swimwear","6.5%"
119074,"wishdoitwatches.com","WISHDOIT","11.7%"
119083,"xfinity.com","Xfinity","$9.75"
119098,"nancyroseperformance.com","Nancy Rose Performance","13%"
119101,"shop.mykerafactor.com","Kerafactor","2.6%"
119138,"righteousfelon.com","Righteous Felon Craft Jerky","5.9%"
119152,"us.peugeot-saveurs.com","Peugeot Saveurs","3.9%"
119252,"topcoatproducts.com","TopCoat Products","2.6%"
119273,"kaliyaana.com","Kaliyaana","0.7%"
119273,"belfioreherbal.com","Kaliyaana","0.7%"
119277,"actiontourguide.com","Action Tour Guide","19.5%"
119290,"lilysilk.com","Lilysilk","5.2%"
119292,"kodakphotoprinter.com","Kodak Photo Printer","6.5%"
119292,"shop.kodakphotoprinter.com","Kodak Photo Printer","6.5%"
119307,"childrensplace.com","The Children's Place","0.7%"
119309,"eventticketscenter.com","Event Tickets Center","5.9%"
119310,"shop.buffalobills.com","The Bills Store","3.3%"
119310,"buffalobills.com","The Bills Store","3.3%"
119327,"livehoned.com","Honed","6.5%"
119328,"boisson.nyc","Boisson","3.9%"
119328,"boisson.co","Boisson","3.9%"
119345,"virginholidays.co.uk","Virgin Holidays","1.3%"
119347,"hippiecrafter.com","Hippie Crafter","7.8%"
119406,"jonathangreen.com","Jonathan Green","2%"
119408,"mrkeyshop.com","Mr Key Shop","3.3%"
119563,"mecoolonline.com","Mecool","6.5%"
119563,"mecool.com","Mecool","6.5%"
119568,"mixhers.com","Mixhers","6.5%"
119569,"mycopilot.com","CoPilot","$6.50"
119569,"trainwell.net","CoPilot","$6.50"
119572,"jmpthelabel.com","JMP The Label","3.3%"
119575,"keysfan.com","keysfan","5.2%"
119588,"a11nsports.com","A11N Sports","5.2%"
119590,"inselife.com","INSE","3.3%"
119635,"goaliemonkey.com","GoalieMonkey","2.6%"
119636,"worldsoccershop.com","WorldSoccerShop","4.9%"
119649,"enjoythewood.com","Enjoy the Wood","9.8%"
119652,"workfromhomedesks.com","Work From Home Desks","5.2%"
119667,"madewell.com","Madewell","2%"
119720,"bermies.com","Bermies","6.5%"
119722,"bloomchic.com","Bloomchic","6.5%"
119729,"sallyrose.com","SallyRose","6.5%"
119776,"addmotor.com","Addmotor","3.3%"
119778,"indielee.com","Indie Lee","3.9%"
119781,"loragal.com","Loragal","5.2%"
119792,"subminimal.com","Subminimal","6.5%"
119799,"hauslabs.com","Haus Labs","2.6%"
119808,"designerrevival.com","Designer Revival","1.3%"
119809,"moncoeur.com","Mon Coeur","9.8%"
119810,"outdoormaster.com","Outdoor Master","9.8%"
119813,"flutterhabit.com","FlutterHabit","1.6%"
119826,"therabody.com","Therabody","4.6%"
119826,"theragun.com","Therabody","4.6%"
119867,"boyerscoffee.com","Boyer's Coffee","5.2%"
119965,"getsensate.com","Sensate","6.5%"
119966,"thewhizcells.com","The Whiz Cells","3.3%"
119972,"balticborn.com","Baltic Born","1.3%"
119973,"lifespanfitness.com","LifeSpan Fitness","1.3%"
119974,"jellybuddy.com","Jellybuddy","2%"
119976,"drmartypets.com","Dr. Marty Pets","9.8%"
119979,"soulight.com","Soulight","20.8%"
119981,"hibbentshop.com","Hibbent","6.5%"
119983,"ecosox.com","EcoSox","6.5%"
119988,"parksproject.us","Parks Project","1.3%"
119991,"sojosvision.com","SOJOS","6.5%"
119998,"srfax.com","SRFax","$13.00"
120009,"amalise.com","Amalise","9.8%"
120077,"postandporch.com","Post & Porch","19.5%"
120077,"modernaspectshop.com","Post & Porch","$19.50"
120078,"sprocketprinters.com","HP Sprocket","6.5%"
120104,"pela.earth","Lomi","0.7%"
120104,"lomi.com","Lomi","0.7%"
120110,"rx-safety.com","RX Safety","2%"
120135,"alassilk.com","Alas Silk","6.5%"
120137,"mypowerlife.com","Power Life","5.2%"
120141,"hyperice.com","Hyperice","3.3%"
120153,"jins.com","JINS","3.9%"
120161,"rugs-direct.com","Rugs Direct","2.6%"
120169,"andersonshomeandgarden.com","The Andersons Home and Garden","6.5%"
120170,"findingferdinand.com","Finding Ferdinand","9.8%"
120171,"maxandlily.com","Max and Lily","1.3%"
120197,"grailed.com","Grailed","0.7%"
120205,"kcchicdesigns.com","KC Chic Designs","7.8%"
120206,"bravekid.com","Brave Kid","3.3%"
120218,"mydietdoc.com","My Diet Doc","13%"
120224,"untitledinmotion.com","Untitled in Motion","6.5%"
120297,"birdandblendtea.com","Bird & Blend Tea Co.","9.8%"
120300,"tenthousand.cc","Ten Thousand","1%"
120301,"safelite.com","Safelite","$7.80"
120317,"globalhealing.com","Global Healing","6.5%"
120321,"healthybaby.com","HealthyBaby","2.6%"
120332,"stitchgolf.com","STITCH Golf","3.9%"
120363,"thegoodmineral.com","The Good Mineral","9.8%"
120369,"puredailycare.com","Pure Daily Care","1%"
120370,"lordhair.com","Lordhair","3.3%"
120514,"alicelanehome.com","Alice Lane Home","3.3%"
120530,"jonnycota.com","Jonny Cota","5.2%"
120548,"getgolden.com","Get Golden","6.5%"
120554,"undercovertourist.com","Undercover Tourist","0.7%"
120563,"wefeedraw.com","We Feed Raw","13%"
120576,"vinceunfold.com","Vince. unfold","$13.00"
120578,"samplize.com","Samplize","3.9%"
120582,"monrow.com","Monrow","7.8%"
120647,"theartofcharm.com","The Art of Charm","13%"
120654,"dermaestheticsusa.com","Dermaesthetics","6.5%"
120656,"polysleep.com","Polysleep","3.3%"
120664,"tempramed.com","TempraMed","19.5%"
120721,"ibkul.com","IBKUL","6.5%"
120726,"potterywithapurpose.com","Pottery With A Purpose","6.5%"
120728,"prettygarden.com","PrettyGarden","7.8%"
120732,"duderobe.com","DudeRobe","6.5%"
120735,"arrowfilms.com","Arrow Films","3.3%"
